UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
233,L47412,L,0.3152173913043441,0.3333333333333357,0.14901047729918515,0.6016483516483516,0.7075098814229248,0,No Failure
234,L47413,L,0.3152173913043441,0.3333333333333357,0.20023282887077998,0.4271978021978022,0.7154150197628458,0,No Failure
235,L47414,L,0.3152173913043441,0.3333333333333357,0.180442374854482,0.5370879120879121,0.7233201581027667,0,No Failure
236,M15095,M,0.30434782608695343,0.3209876543209944,0.2980209545983702,0.41071428571428575,0.7312252964426877,0,No Failure
237,L47416,L,0.30434782608695343,0.3209876543209944,0.19033760186263105,0.4793956043956044,0.7430830039525691,0,No Failure
238,M15097,M,0.29347826086956275,0.2962962962963047,0.22351571594877773,0.45054945054945056,0.7509881422924901,0,No Failure
239,L47418,L,0.28260869565216495,0.2962962962963047,0.130966239813737,0.6387362637362637,0.7628458498023715,0,No Failure
240,L47419,L,0.29347826086956275,0.308641975308646,0.2578579743888243,0.36813186813186816,0.7707509881422925,0,No Failure
241,M15100,M,0.29347826086956275,0.2962962962963047,0.09953434225844005,0.6565934065934066,0.7786561264822134,0,No Failure
242,L47421,L,0.29347826086956275,0.2962962962963047,0.3544819557625146,0.2815934065934066,0.7905138339920948,0,No Failure
243,L47422,L,0.29347826086956275,0.308641975308646,0.10477299185098954,0.7554945054945054,0.7984189723320158,1,Overstrain Failure
244,L47423,L,0.29347826086956275,0.308641975308646,0.15948777648428414,0.5535714285714285,0.8063241106719367,0,No Failure
245,M15104,M,0.29347826086956275,0.308641975308646,0.13213038416763678,0.6222527472527473,0.8142292490118577,0,No Failure
246,M15105,M,0.28260869565216495,0.2962962962963047,0.2671711292200233,0.3791208791208791,0.826086956521739,0,No Failure
247,L47426,L,0.28260869565216495,0.2962962962963047,0.24272409778812576,0.40796703296703296,0.8379446640316205,0,No Failure
248,L47427,L,0.29347826086956275,0.308641975308646,0.1752037252619325,0.5728021978021978,0.8458498023715414,0,No Failure
249,L47428,L,0.29347826086956275,0.3209876543209944,0.11292200232828875,0.7280219780219779,0.8537549407114624,1,Overstrain Failure
250,L47429,L,0.29347826086956275,0.3209876543209944,0.13795110593713622,0.7197802197802198,0.8616600790513833,1,Overstrain Failure
251,L47430,L,0.29347826086956275,0.3209876543209944,0.2875436554132713,0.396978021978022,0.0,0,No Failure
252,M15111,M,0.29347826086956275,0.308641975308646,0.17345750873108268,0.532967032967033,0.007905138339920948,0,No Failure
253,L47432,L,0.29347826086956275,0.308641975308646,0.2630966239813738,0.43956043956043955,0.01976284584980237,0,No Failure
254,L47433,L,0.29347826086956275,0.308641975308646,0.11001164144353903,0.6098901098901098,0.02766798418972332,0,No Failure
255,L47434,L,0.29347826086956275,0.308641975308646,0.20139697322467986,0.46840659340659335,0.035573122529644265,0,No Failure
256,L47435,L,0.29347826086956275,0.308641975308646,0.18684516880093138,0.5027472527472526,0.043478260869565216,0,No Failure
257,L47436,L,0.30434782608695343,0.3209876543209944,0.0948777648428406,0.8131868131868132,0.05138339920948616,0,No Failure
258,L47437,L,0.29347826086956275,0.2839506172839492,0.26018626309662407,0.35302197802197804,0.05928853754940711,0,No Failure
259,L47438,L,0.30434782608695343,0.308641975308646,0.18277066356228178,0.46840659340659335,0.06719367588932806,0,No Failure
260,M15119,M,0.30434782608695343,0.308641975308646,0.14668218859138538,0.8255494505494505,0.07509881422924901,1,Power Failure
261,M15120,M,0.3152173913043441,0.3209876543209944,0.20605355064027941,0.6222527472527473,0.08695652173913043,0,No Failure
262,L47441,L,0.30434782608695343,0.308641975308646,0.28288707799767177,0.38873626373626374,0.09881422924901186,0,No Failure
263,M15122,M,0.30434782608695343,0.308641975308646,0.33061699650756704,0.315934065934066,0.1067193675889328,0,No Failure
264,M15123,M,0.29347826086956275,0.2962962962963047,0.24388824214202565,0.3914835164835165,0.11857707509881422,0,No Failure
265,L47444,L,0.30434782608695343,0.308641975308646,0.12922002328288718,0.6002747252747253,0.13043478260869565,0,No Failure
266,L47445,L,0.29347826086956275,0.2962962962963047,0.16647264260768335,0.4574175824175824,0.13833992094861658,0,No Failure
267,H29680,H,0.29347826086956275,0.2962962962963047,0.15832363213038425,0.548076923076923,0.14624505928853754,0,No Failure
268,L47447,L,0.28260869565216495,0.2839506172839492,0.45750873108265433,0.23763736263736268,0.1660079051383399,0,No Failure
269,H29682,H,0.28260869565216495,0.2839506172839492,0.3678696158323632,0.2884615384615385,0.17391304347826086,0,No Failure
270,L47449,L,0.29347826086956275,0.2839506172839492,0.2072176949941793,0.45604395604395603,0.19367588932806323,0,No Failure
271,H29684,H,0.29347826086956275,0.2839506172839492,0.20488940628637953,0.49175824175824184,0.20158102766798416,0,No Failure
272,M15131,M,0.30434782608695343,0.2962962962963047,0.16530849825378346,0.5082417582417581,0.22134387351778656,0,No Failure
273,L47452,L,0.30434782608695343,0.2962962962963047,0.18393480791618166,0.5027472527472526,0.23320158102766797,0,No Failure
274,L47453,L,0.30434782608695343,0.2839506172839492,0.15017462165308504,0.5796703296703296,0.24110671936758893,0,No Failure
275,L47454,L,0.30434782608695343,0.2839506172839492,0.2817229336437719,0.3392857142857143,0.24901185770750986,0,No Failure
276,L47455,L,0.29347826086956275,0.2839506172839492,0.13562281722933645,0.6991758241758241,0.2569169960474308,0,No Failure
277,M15136,M,0.29347826086956275,0.2716049382716008,0.33876600698486625,0.31318681318681324,0.26482213438735175,0,No Failure
278,H29691,H,0.29347826086956275,0.2839506172839492,0.18102444703143195,0.6442307692307693,0.27667984189723316,0,No Failure
279,M15138,M,0.29347826086956275,0.2839506172839492,0.2630966239813738,0.3516483516483516,0.2964426877470355,0,No Failure
280,L47459,L,0.29347826086956275,0.2962962962963047,0.37892898719441226,0.2692307692307692,0.308300395256917,0,No Failure
281,M15140,M,0.30434782608695343,0.2962962962963047,0.16763678696158324,0.548076923076923,0.3162055335968379,0,No Failure
282,L47461,L,0.30434782608695343,0.2839506172839492,0.26658905704307334,0.4491758241758242,0.32806324110671936,0,No Failure
283,M15142,M,0.30434782608695343,0.2962962962963047,0.12922002328288718,0.6318681318681317,0.3359683794466403,0,No Failure
284,L47463,L,0.3152173913043441,0.308641975308646,0.1752037252619325,0.5384615384615384,0.34782608695652173,0,No Failure
285,L47464,L,0.3152173913043441,0.3209876543209944,0.5139697322467985,0.21153846153846156,0.3557312252964427,0,No Failure
286,L47465,L,0.3152173913043441,0.3209876543209944,0.23282887077997672,0.44230769230769235,0.3636363636363636,0,No Failure
287,L47466,L,0.3152173913043441,0.3209876543209944,0.24505238649592553,0.4038461538461539,0.37154150197628455,0,No Failure
288,L47467,L,0.3152173913043441,0.3209876543209944,0.37077997671711305,0.3818681318681319,0.3794466403162055,0,No Failure
289,H29702,H,0.3152173913043441,0.3333333333333357,0.12630966239813746,0.5274725274725275,0.38735177865612647,0,No Failure
290,L47469,L,0.30434782608695343,0.3333333333333357,0.15599534342258448,0.5892857142857143,0.40711462450592883,0,No Failure
291,L47470,L,0.30434782608695343,0.3333333333333357,0.15715948777648436,0.5741758241758241,0.4150197628458498,0,No Failure
292,L47471,L,0.29347826086956275,0.3209876543209944,0.17753201396973228,0.532967032967033,0.4229249011857707,0,No Failure
293,L47472,L,0.30434782608695343,0.3333333333333357,0.09720605355064038,0.5,0.43083003952569165,0,No Failure
294,H29707,H,0.30434782608695343,0.3456790123456841,0.13038416763678706,0.5631868131868131,0.4387351778656126,0,No Failure
295,M15154,M,0.30434782608695343,0.3456790123456841,0.11874272409778819,0.6497252747252747,0.458498023715415,0,No Failure
296,M15155,M,0.30434782608695343,0.3580246913580325,0.31897555296856817,0.3695054945054945,0.4703557312252964,0,No Failure
297,L47476,L,0.29347826086956275,0.3456790123456841,0.13213038416763678,0.5824175824175825,0.48221343873517786,0,No Failure
298,L47477,L,0.29347826086956275,0.3456790123456841,0.31722933643771833,0.29532967032967034,0.49011857707509876,0,No Failure
299,H29712,H,0.28260869565216495,0.3456790123456841,0.5593713620488941,0.20467032967032966,0.4980237154150197,0,No Failure
300,M15159,M,0.2717391304347814,0.3209876543209944,0.23224679860302677,0.43681318681318687,0.5177865612648221,0,No Failure
301,L47480,L,0.2717391304347814,0.3333333333333357,0.26426076833527357,0.4739010989010988,0.5296442687747035,0,No Failure
302,L47481,L,0.2608695652173836,0.3333333333333357,0.3329452852153668,0.3200549450549451,0.5375494071146245,0,No Failure
303,H29716,H,0.2717391304347814,0.3333333333333357,0.20023282887077998,0.42994505494505497,0.5454545454545454,0,No Failure
304,M15163,M,0.2717391304347814,0.3333333333333357,0.18102444703143195,0.5453296703296703,0.5652173913043478,0,No Failure
305,L47484,L,0.2717391304347814,0.3333333333333357,0.3311990686845169,0.32554945054945056,0.5770750988142292,0,No Failure
306,L47485,L,0.2717391304347814,0.3333333333333357,0.5593713620488941,0.21153846153846156,0.5849802371541502,0,No Failure
307,L47486,L,0.2717391304347814,0.3333333333333357,0.11990686845168808,0.5947802197802198,0.592885375494071,0,No Failure
308,M15167,M,0.2717391304347814,0.3333333333333357,0.2392316647264261,0.45054945054945056,0.6007905138339921,0,No Failure
309,L47488,L,0.28260869565216495,0.3456790123456841,0.07974388824214207,0.5961538461538461,0.6126482213438734,0,No Failure
310,M15169,M,0.28260869565216495,0.3456790123456841,0.16356228172293374,0.5082417582417581,0.6205533596837944,0,No Failure
311,H29724,H,0.29347826086956275,0.3580246913580325,0.2083818393480792,0.5219780219780219,0.6324110671936758,0,No Failure
312,M15171,M,0.29347826086956275,0.3580246913580325,0.1658905704307334,0.5535714285714285,0.6521739130434783,0,No Failure
313,L47492,L,0.28260869565216495,0.3580246913580325,0.17462165308498256,0.44230769230769235,0.6640316205533596,0,No Failure
314,L47493,L,0.29347826086956275,0.3580246913580325,0.08440046565774162,0.6456043956043955,0.6719367588932806,0,No Failure
315,M15174,M,0.28260869565216495,0.3456790123456841,0.07683352735739235,0.6758241758241758,0.6798418972332015,0,No Failure
316,L47495,L,0.28260869565216495,0.3333333333333357,0.2782305005820722,0.5054945054945055,0.691699604743083,0,No Failure
317,L47496,L,0.2717391304347814,0.3333333333333357,0.3178114086146683,0.4038461538461539,0.6996047430830039,0,No Failure
318,L47497,L,0.2717391304347814,0.3333333333333357,0.3009313154831199,0.3379120879120879,0.7075098814229248,0,No Failure
319,L47498,L,0.2717391304347814,0.3333333333333357,0.20023282887077998,0.49587912087912084,0.7154150197628458,0,No Failure
320,L47499,L,0.2717391304347814,0.3333333333333357,0.25844004656577424,0.38873626373626374,0.7233201581027667,0,No Failure
321,H29734,H,0.2717391304347814,0.3333333333333357,0.22235157159487784,0.47252747252747257,0.7312252964426877,0,No Failure
322,L47501,L,0.2717391304347814,0.3333333333333357,0.20372526193247964,0.3942307692307692,0.7509881422924901,0,No Failure
323,L47502,L,0.2717391304347814,0.3456790123456841,0.1629802095459838,0.4972527472527473,0.758893280632411,0,No Failure
324,L47503,L,0.2717391304347814,0.3456790123456841,0.22875436554132722,0.5837912087912087,0.7667984189723319,0,No Failure
325,M15184,M,0.2717391304347814,0.3456790123456841,0.18626309662398144,0.5233516483516483,0.7747035573122529,0,No Failure
326,L47505,L,0.2717391304347814,0.3456790123456841,0.3090803259604191,0.3296703296703297,0.7865612648221343,0,No Failure
327,L47506,L,0.2608695652173836,0.3456790123456841,0.1938300349243307,0.5164835164835164,0.7944664031620553,0,No Failure
328,L47507,L,0.2608695652173836,0.3456790123456841,0.11932479627473813,0.7266483516483516,0.8023715415019762,1,Overstrain Failure
329,H29742,H,0.25,0.3333333333333357,0.3114086146682189,0.3791208791208791,0.8102766798418972,0,No Failure
330,H29743,H,0.2608695652173836,0.3456790123456841,0.32130384167636794,0.3585164835164835,0.8300395256916996,0,No Failure
331,M15190,M,0.25,0.3333333333333357,0.13387660069848661,0.5233516483516483,0.849802371541502,0,No Failure
332,M15191,M,0.25,0.3333333333333357,0.12980209545983712,0.6607142857142857,0.8616600790513833,0,No Failure
333,M15192,M,0.25,0.3209876543209944,0.21536670547147851,0.5,0.0,0,No Failure
334,L47513,L,0.2391304347826022,0.308641975308646,0.27881257275902216,0.3777472527472528,0.011857707509881422,0,No Failure
335,M15194,M,0.2391304347826022,0.2962962962963047,0.1752037252619325,0.5631868131868131,0.01976284584980237,0,No Failure
336,L47515,L,0.22826086956521152,0.2962962962963047,0.3381839348079162,0.30357142857142855,0.03162055335968379,0,No Failure
337,M15196,M,0.25,0.308641975308646,0.4813736903376019,0.2293956043956044,0.03952569169960474,0,No Failure
338,L47517,L,0.25,0.3209876543209944,0.3341094295692667,0.3282967032967033,0.05138339920948616,0,No Failure
339,L47518,L,0.2391304347826022,0.308641975308646,0.2299185098952271,0.47252747252747257,0.05928853754940711,0,No Failure
340,M15199,M,0.2391304347826022,0.308641975308646,0.31722933643771833,0.39010989010989017,0.06719367588932806,0,No Failure
341,L47520,L,0.22826086956521152,0.2962962962963047,0.17811408614668223,0.489010989010989,0.07905138339920947,0,No Failure
342,M15201,M,0.22826086956521152,0.308641975308646,0.21071012805587896,0.39560439560439564,0.08695652173913043,0,No Failure
343,L47522,L,0.22826086956521152,0.308641975308646,0.1763678696158324,0.5865384615384615,0.09881422924901186,0,No Failure
344,L47523,L,0.2391304347826022,0.3209876543209944,0.1280558789289873,0.6153846153846153,0.1067193675889328,0,No Failure
345,M15204,M,0.2391304347826022,0.308641975308646,0.7450523864959254,0.13736263736263737,0.11462450592885375,0,No Failure
346,L47525,L,0.2391304347826022,0.3209876543209944,0.24272409778812576,0.3997252747252747,0.12648221343873517,0,No Failure
347,M15206,M,0.2391304347826022,0.3209876543209944,0.16938300349243307,0.5686813186813187,0.13438735177865613,0,No Failure
348,L47527,L,0.2391304347826022,0.3209876543209944,0.21885913853317818,0.5082417582417581,0.14624505928853754,0,No Failure
349,L47528,L,0.25,0.3209876543209944,0.26135040745052396,0.38324175824175827,0.1541501976284585,0,No Failure
350,L47529,L,0.25,0.3209876543209944,0.2485448195576252,0.4189560439560439,0.16205533596837943,0,No Failure
351,H29764,H,0.25,0.3209876543209944,0.1350407450523865,0.5563186813186812,0.16996047430830039,0,No Failure
352,M15211,M,0.25,0.3333333333333357,0.2578579743888243,0.37362637362637363,0.18972332015810275,0,No Failure
353,M15212,M,0.25,0.3333333333333357,0.19732246798603037,0.5796703296703296,0.20158102766798416,0,No Failure
354,H29767,H,0.2391304347826022,0.3209876543209944,0.29452852153667064,0.3598901098901099,0.2134387351778656,0,No Failure
355,L47534,L,0.25,0.3209876543209944,0.28521536670547154,0.4189560439560439,0.23320158102766797,0,No Failure
356,L47535,L,0.25,0.3209876543209944,0.2648428405122235,0.45467032967032966,0.24110671936758893,0,No Failure
357,M15216,M,0.25,0.3333333333333357,0.13387660069848661,0.6195054945054944,0.24901185770750986,0,No Failure
358,L47537,L,0.25,0.3333333333333357,0.2031431897555297,0.41758241758241765,0.2608695652173913,0,No Failure
359,M15218,M,0.25,0.3209876543209944,0.17403958090803262,0.4519230769230769,0.26877470355731226,0,No Failure
360,M15219,M,0.25,0.3209876543209944,0.23224679860302677,0.42307692307692313,0.28063241106719367,0,No Failure
361,M15220,M,0.2391304347826022,0.3209876543209944,0.20547147846332947,0.47252747252747257,0.2924901185770751,0,No Failure
362,L47541,L,0.2391304347826022,0.3209876543209944,0.24912689173457514,0.4532967032967033,0.3043478260869565,0,No Failure
363,H29776,H,0.25,0.3209876543209944,0.27473806752037255,0.37225274725274726,0.31225296442687744,0,No Failure
364,L47543,L,0.25,0.3209876543209944,0.15715948777648436,0.6043956043956044,0.3320158102766798,0,No Failure
365,L47544,L,0.25,0.3333333333333357,0.1391152502910361,0.7060439560439561,0.33992094861660077,0,No Failure
366,L47545,L,0.25,0.3333333333333357,0.10768335273573926,0.7376373626373626,0.34782608695652173,0,No Failure
367,M15226,M,0.25,0.3456790123456841,0.22351571594877773,0.5096153846153846,0.3557312252964427,0,No Failure
368,M15227,M,0.25,0.3333333333333357,0.23341094295692666,0.4739010989010988,0.3675889328063241,0,No Failure
369,L47548,L,0.2391304347826022,0.3333333333333357,0.18684516880093138,0.49038461538461536,0.3794466403162055,0,No Failure
370,H29783,H,0.2391304347826022,0.3333333333333357,0.24388824214202565,0.4436813186813187,0.38735177865612647,0,No Failure
