Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure_Type_Encoded
1,297.4,308.9,0.3158726114868424,57.3,163,0,1
0,297.4,309.0,0.3158726115047382,32.0,166,0,1
1,297.3,309.0,0.315872611503428,39.5,168,0,1
0,297.3,309.0,0.3158726115030214,37.4,171,0,1
0,297.4,309.0,0.315872611486941,56.9,173,0,1
0,297.4,309.0,0.3158726115040219,33.7,175,0,1
1,297.4,309.0,0.3158726115089371,30.7,177,0,1
1,297.4,309.1,0.3158726115046913,35.9,180,0,1
1,297.4,309.1,0.3158726114981036,35.0,183,0,1
0,297.4,309.2,0.3158726115047849,42.8,186,0,1
1,297.5,309.2,0.3158726114891267,55.8,188,0,1
0,297.4,309.2,0.3158726114978421,37.9,191,0,1
0,297.4,309.2,0.3158726114951287,45.6,193,0,1
0,297.5,309.3,0.3158726114939231,43.5,195,0,1
0,297.5,309.3,0.3158726114985541,38.8,197,0,1
0,297.6,309.4,0.3158726114871374,49.8,199,0,1
2,297.5,309.3,0.3158726114978421,49.7,201,0,1
1,297.5,309.2,0.3158726115020738,40.0,206,0,1
0,297.4,309.0,0.315872611500678,39.2,209,0,1
0,297.5,309.1,0.3158726115060021,30.2,211,0,1
0,297.5,309.1,0.3158726115012478,35.1,213,0,1
1,297.5,309.2,0.3158726115126701,27.4,215,0,1
1,297.6,309.3,0.3158726114981685,46.2,218,0,1
0,297.6,309.2,0.3158726114928203,43.3,221,0,1
1,297.6,309.2,0.3158726114966969,48.1,0,0,1
1,297.6,309.3,0.3158726115020198,41.9,3,0,1
0,297.6,309.3,0.3158726115059585,35.0,6,0,1
0,297.6,309.3,0.3158726115027628,34.3,8,0,1
2,297.8,309.4,0.3158726114969031,48.2,10,0,1
0,297.7,309.3,0.3158726115148593,24.6,15,0,1
1,297.6,309.3,0.3158726114947581,41.3,17,0,1
0,297.5,309.3,0.3158726115038261,37.5,20,0,1
0,297.5,309.3,0.3158726114991203,39.4,22,0,1
0,297.5,309.2,0.3158726114955664,44.8,24,0,1
0,297.4,309.2,0.3158726114957106,38.8,26,0,1
0,297.4,309.2,0.3158726115063892,33.2,28,0,1
0,297.5,309.2,0.315872611509981,28.0,30,0,1
0,297.5,309.3,0.3158726115105396,29.9,32,0,1
1,297.5,309.4,0.3158726114929007,58.2,34,0,1
0,297.6,309.5,0.3158726115155257,20.6,37,0,1
1,297.7,309.5,0.3158726115174476,19.8,39,0,1
0,297.6,309.5,0.3158726115062611,36.2,42,0,1
0,297.5,309.4,0.3158726115002107,35.8,44,0,1
1,297.5,309.5,0.3158726114971075,43.7,46,0,1
0,297.4,309.4,0.3158726114936906,45.9,49,0,1
0,297.4,309.4,0.3158726115063892,35.4,51,0,1
0,297.4,309.4,0.3158726114982978,45.5,53,0,1
0,297.6,309.5,0.3158726114914174,50.6,55,0,1
1,297.6,309.6,0.3158726115051545,35.8,57,0,1
1,297.5,309.5,0.3158726115032766,42.4,60,0,1
0,297.6,309.5,0.3158726115040706,36.2,63,0,1
1,297.6,309.5,0.3158726115097783,32.2,65,0,1
0,297.6,309.5,0.3158726115030727,34.9,68,0,1
0,297.5,309.4,0.3158726114967659,45.4,70,0,1
0,297.5,309.3,0.3158726115085716,29.8,72,0,1
0,297.5,309.3,0.3158726115065163,33.4,74,0,1
2,297.4,309.3,0.3158726114907319,52.4,76,0,1
0,297.4,309.3,0.3158726115113812,24.8,81,0,1
2,297.4,309.3,0.3158726115013039,43.0,83,0,1
1,297.4,309.3,0.3158726115003285,36.8,88,0,1
1,297.4,309.3,0.3158726115118551,25.8,91,0,1
0,297.4,309.4,0.3158726114987444,45.5,94,0,1
0,297.4,309.4,0.3158726114840575,52.3,96,0,1
0,297.5,309.4,0.3158726115126429,24.7,98,0,1
2,297.5,309.3,0.3158726115037767,36.1,100,0,1
1,297.5,309.4,0.3158726115133814,26.6,105,0,1
0,297.6,309.4,0.3158726115162069,22.1,108,0,1
0,297.5,309.4,0.3158726115128052,24.3,110,0,1
1,297.5,309.4,0.3158726114993059,39.3,112,0,1
0,297.4,309.3,0.3158726114877191,53.2,115,0,1
0,297.4,309.2,0.3158726114963492,40.4,117,0,1
0,297.4,309.2,0.3158726115093989,29.4,119,0,1
0,297.4,309.2,0.315872611481603,54.3,121,0,1
1,297.4,309.3,0.315872611506474,35.0,123,0,1
1,297.4,309.3,0.3158726115038261,36.0,126,0,1
2,297.5,309.4,0.3158726114909909,45.3,129,0,1
1,297.4,309.4,0.3158726115025533,42.2,134,0,1
0,297.5,309.4,0.3158726114900294,50.1,137,0,1
1,297.5,309.4,0.3158726114960675,48.3,139,0,1
0,297.5,309.4,0.3158726115076171,34.6,142,0,1
0,297.5,309.4,0.3158726115005622,40.6,144,0,1
0,297.5,309.4,0.3158726114863445,58.2,146,0,1
1,297.5,309.4,0.3158726115086823,34.4,148,0,1
0,297.6,309.5,0.3158726115043119,30.9,151,0,1
0,297.7,309.6,0.3158726115020198,35.2,153,0,1
2,297.6,309.6,0.315872611508348,32.1,155,0,1
2,297.7,309.7,0.3158726115041191,35.8,160,0,1
1,297.6,309.7,0.3158726115026583,33.7,165,0,1
1,297.7,309.7,0.3158726115087555,30.2,168,0,1
0,297.8,309.7,0.3158726115157516,22.1,171,0,1
1,297.7,309.6,0.3158726115053364,35.2,173,0,1
0,297.7,309.7,0.3158726115002697,41.0,176,0,1
1,297.8,309.8,0.3158726115086086,29.0,178,0,1
0,297.8,309.9,0.3158726114894911,49.0,181,0,1
0,297.9,309.9,0.3158726114986812,45.0,183,0,1
1,297.9,310.0,0.3158726114964889,41.7,185,0,1
1,297.9,309.9,0.3158726114943819,55.4,188,0,1
2,297.7,309.7,0.3158726114965584,51.1,191,0,1
0,297.7,309.7,0.3158726115051087,37.7,196,0,1
0,297.8,309.8,0.3158726115022349,36.8,198,0,1
1,297.8,309.7,0.3158726115094686,31.3,200,0,1
1,297.8,309.8,0.315872611512506,25.5,203,0,1
0,297.8,309.7,0.3158726114931401,42.9,206,0,1
0,297.8,309.7,0.3158726114885715,49.2,208,0,1
2,297.7,309.6,0.3158726115093639,32.2,210,0,1
2,297.6,309.6,0.3158726114950551,48.2,215,0,1
0,297.6,309.5,0.3158726115170009,20.5,220,0,1
0,297.6,309.6,0.3158726115004456,49.8,222,1,2
2,297.6,309.5,0.3158726115065163,33.1,224,0,1
0,297.6,309.4,0.3158726115067259,33.4,229,0,1
0,297.6,309.4,0.3158726114998533,40.2,231,0,1
0,297.5,309.4,0.3158726115013599,36.7,233,0,1
2,297.5,309.3,0.3158726115018022,41.7,235,0,1
2,297.5,309.5,0.3158726115083104,27.9,240,0,1
0,297.5,309.6,0.3158726114857366,50.7,0,0,1
2,297.6,309.6,0.3158726114820624,50.4,2,0,1
1,297.6,309.6,0.3158726114875264,53.1,7,0,1
1,297.6,309.6,0.3158726115020738,37.3,10,0,1
2,297.6,309.6,0.3158726114957106,46.6,13,0,1
0,297.7,309.6,0.3158726114991823,47.9,18,0,1
2,297.7,309.7,0.3158726115062183,31.1,20,0,1
0,297.8,309.7,0.3158726115029699,37.3,25,0,1
0,297.9,309.7,0.3158726115198215,16.8,27,0,1
0,297.9,309.8,0.3158726115169833,21.3,29,0,1
0,297.9,309.8,0.3158726114881009,71.6,31,1,3
0,297.9,309.9,0.3158726115027106,33.8,33,0,1
1,297.9,309.8,0.3158726115092231,29.9,35,0,1
0,297.9,309.8,0.3158726114979733,50.5,38,0,1
1,298.0,309.9,0.3158726115038752,33.9,40,0,1
0,298.0,309.9,0.3158726114938459,47.7,43,0,1
0,298.1,309.9,0.3158726115067675,32.5,45,0,1
0,298.1,310.0,0.3158726115022883,33.7,47,0,1
0,298.1,310.0,0.3158726115032766,40.9,49,0,1
0,298.1,309.9,0.3158726115037767,32.8,51,0,1
0,298.1,309.9,0.3158726115069739,30.0,53,0,1
1,298.0,309.9,0.3158726114969031,45.2,55,0,1
0,298.1,309.9,0.3158726115072988,30.4,58,0,1
2,298.1,309.9,0.3158726115089731,29.1,60,0,1
1,298.1,310.0,0.3158726114930605,43.1,65,0,1
2,298.2,310.0,0.3158726114960675,44.2,68,0,1
0,298.3,310.0,0.3158726115007932,44.7,73,0,1
1,298.3,310.1,0.3158726114927398,49.6,75,0,1
0,298.3,310.1,0.3158726114942299,45.3,78,0,1
1,298.4,310.2,0.3158726115103124,32.0,80,0,1
0,298.4,310.1,0.3158726115155671,23.7,83,0,1
2,298.3,310.1,0.3158726115009078,37.6,85,0,1
0,298.3,310.1,0.3158726115028666,36.3,90,0,1
0,298.4,310.1,0.3158726115022349,35.2,92,0,1
0,298.4,310.1,0.3158726114975776,42.2,94,0,1
1,298.4,310.1,0.3158726114880059,57.8,96,0,1
0,298.3,310.1,0.3158726115016925,45.9,99,0,1
0,298.3,310.0,0.3158726114979078,47.6,101,0,1
0,298.4,310.0,0.3158726115033272,37.3,103,0,1
2,298.3,310.0,0.3158726114950551,47.1,105,0,1
0,298.3,310.0,0.3158726114966969,43.9,110,0,1
0,298.3,309.9,0.3158726115007932,41.6,112,0,1
0,298.3,310.0,0.3158726115140502,23.9,114,0,1
0,298.3,309.9,0.3158726114981036,43.9,116,0,1
0,298.2,309.7,0.3158726115048315,37.4,118,0,1
0,298.0,309.6,0.3158726115023948,37.3,120,0,1
0,298.0,309.6,0.3158726114938459,51.3,122,0,1
1,297.9,309.6,0.3158726115012478,38.8,124,0,1
0,297.9,309.5,0.3158726114928203,47.9,127,0,1
1,297.8,309.4,0.3158726114755891,58.7,129,0,1
1,297.8,309.4,0.3158726115000922,36.5,132,0,1
2,297.7,309.4,0.315872611505871,30.2,135,0,1
0,297.7,309.4,0.3158726114929807,44.1,140,0,1
1,297.7,309.4,0.3158726114979733,43.7,142,0,1
0,297.7,309.3,0.3158726115035783,36.9,145,0,1
2,297.7,309.3,0.3158726114936128,48.9,147,0,1
1,297.7,309.2,0.3158726115105396,28.8,152,0,1
0,297.6,309.2,0.3158726115060021,33.1,155,0,1
0,297.6,309.1,0.3158726115005622,38.9,157,0,1
0,297.7,309.2,0.3158726114929007,44.5,159,0,1
0,297.8,309.3,0.3158726115172445,20.1,161,0,1
0,297.8,309.2,0.3158726115088647,30.9,163,0,1
0,297.7,309.1,0.3158726114962087,38.8,165,0,1
1,297.7,309.1,0.3158726115105396,28.1,167,0,1
0,297.7,309.2,0.3158726114907319,58.6,170,0,1
0,297.7,309.1,0.3158726115037273,36.8,172,0,1
0,297.6,309.1,0.3158726114971752,49.1,174,0,1
1,297.7,309.2,0.3158726115094686,27.4,176,0,1
1,297.6,309.0,0.3158726114956386,45.6,179,0,1
1,297.6,308.9,0.3158726114991203,38.1,182,0,1
0,297.5,308.9,0.3158726114984903,44.0,185,0,1
0,297.5,308.9,0.3158726114928203,47.4,187,0,1
0,297.5,308.9,0.3158726115104427,28.1,189,0,1
0,297.5,309.0,0.3158726114985541,43.5,191,0,1
0,297.5,308.9,0.3158726114978421,48.5,193,0,1
0,297.5,308.9,0.3158726115107313,24.0,195,0,1
2,297.5,308.9,0.3158726114986177,37.7,197,0,1
0,297.6,309.0,0.3158726115131491,25.4,202,0,1
0,297.5,308.9,0.3158726115033272,34.8,204,0,1
1,297.6,308.9,0.3158726114960675,43.2,206,0,1
0,297.6,308.9,0.3158726114971752,47.7,209,0,1
0,297.8,309.0,0.315872611497644,41.2,0,0,1
1,297.8,309.1,0.3158726114954214,45.5,2,0,1
2,297.9,309.2,0.3158726115044551,34.7,5,0,1
0,297.9,309.2,0.3158726114990581,39.7,10,0,1
1,297.8,309.2,0.3158726114839497,61.2,12,0,1
0,297.8,309.2,0.3158726114913327,47.3,15,0,1
1,297.8,309.1,0.3158726114959965,42.6,17,0,1
1,297.7,309.0,0.3158726115078517,33.2,20,0,1
2,297.8,309.0,0.3158726114943819,48.8,23,0,1
0,297.7,309.0,0.3158726115144279,24.4,28,0,1
0,297.7,309.0,0.3158726115025006,43.2,30,0,1
1,297.7,309.0,0.3158726115070557,29.7,32,0,1
1,297.7,309.0,0.3158726115006202,40.4,35,0,1
1,297.7,309.0,0.3158726115021276,42.4,38,0,1
2,297.6,309.0,0.3158726115106358,26.4,41,0,1
2,297.6,309.0,0.3158726114897615,55.6,46,0,1
2,297.6,309.0,0.3158726114946083,40.2,51,0,1
0,297.7,309.1,0.3158726115037767,39.3,56,0,1
0,297.7,309.1,0.3158726114991203,42.1,58,0,1
0,297.7,309.1,0.3158726114989957,38.3,60,0,1
0,297.6,309.1,0.3158726114931401,50.0,62,0,1
0,297.6,309.0,0.3158726114996117,45.4,64,0,1
1,297.6,309.0,0.3158726115129652,25.3,66,0,1
1,297.6,308.8,0.3158726114974443,39.7,69,0,1
0,297.6,308.8,0.3158726115025533,40.2,72,0,1
2,297.5,308.7,0.3158726114948327,39.2,74,0,1
1,297.6,308.8,0.3158726115088647,31.6,79,0,1
0,297.7,308.8,0.3158726115012478,40.1,82,0,1
1,297.7,308.9,0.3158726115021276,48.3,84,0,1
2,297.7,308.9,0.3158726114991203,40.9,87,0,1
0,297.7,308.9,0.3158726115013039,33.7,92,0,1
0,297.7,309.0,0.3158726115007932,38.2,94,0,1
1,297.8,309.0,0.3158726114961382,43.3,96,0,1
0,297.7,308.9,0.3158726115135587,27.3,99,0,1
1,297.6,308.8,0.3158726114948327,45.9,101,0,1
1,297.6,308.8,0.3158726114900294,49.7,104,0,1
1,297.5,308.7,0.3158726115093639,28.1,107,0,1
0,297.5,308.7,0.3158726114967659,46.2,110,0,1
0,297.5,308.7,0.3158726114974443,37.6,112,0,1
0,297.4,308.6,0.3158726114964889,46.4,114,0,1
0,297.4,308.6,0.3158726115059148,36.2,116,0,1
0,297.4,308.6,0.315872611486941,59.1,118,0,1
2,297.4,308.6,0.3158726114951287,45.8,120,0,1
0,297.4,308.7,0.3158726115028666,36.9,125,0,1
0,297.5,308.8,0.3158726114989957,39.0,127,0,1
0,297.4,308.8,0.3158726114970395,58.1,129,0,1
0,297.4,308.9,0.3158726115128052,23.8,131,0,1
0,297.5,308.9,0.3158726115093288,30.9,133,0,1
0,297.5,308.9,0.3158726114956386,44.7,135,0,1
1,297.4,308.9,0.3158726115003871,46.3,137,0,1
0,297.5,308.9,0.3158726114928203,44.6,140,0,1
0,297.4,308.8,0.3158726115072182,34.2,142,0,1
1,297.4,308.8,0.3158726115067259,37.4,144,0,1
2,297.3,308.6,0.3158726115003285,37.6,147,0,1
1,297.4,308.7,0.315872611495494,50.3,152,0,1
0,297.3,308.6,0.3158726115048781,37.7,155,0,1
1,297.3,308.6,0.3158726114986177,50.7,157,0,1
1,297.3,308.6,0.3158726114959254,53.0,160,0,1
0,297.2,308.6,0.3158726115155257,22.1,163,0,1
1,297.1,308.4,0.3158726114952023,42.0,165,0,1
2,297.0,308.4,0.3158726114850125,54.6,168,0,1
0,296.9,308.4,0.3158726115034783,32.4,173,0,1
0,296.9,308.3,0.3158726115033777,38.2,175,0,1
2,296.9,308.3,0.3158726114988075,39.2,177,0,1
0,296.8,308.3,0.3158726115007357,45.9,182,0,1
0,296.9,308.4,0.3158726114928203,41.8,184,0,1
1,296.9,308.4,0.3158726114972428,46.9,186,0,1
0,296.9,308.3,0.3158726115011351,38.8,189,0,1
0,296.8,308.2,0.315872611507339,34.7,191,0,1
0,296.8,308.2,0.3158726114903828,53.8,193,0,1
0,296.7,308.1,0.3158726114972428,40.9,195,0,1
0,296.7,308.0,0.3158726114973102,50.7,197,0,1
0,296.8,308.1,0.3158726114832954,62.0,199,1,2
0,296.8,308.1,0.3158726114899404,48.3,201,0,1
2,296.7,308.1,0.3158726115019656,46.3,203,0,1
0,296.6,308.0,0.3158726115165852,22.3,208,0,1
0,296.7,308.0,0.3158726115023417,36.8,210,0,1
1,296.8,308.1,0.3158726115136837,24.2,212,0,1
0,296.9,308.1,0.3158726114952755,48.7,215,0,1
0,296.8,308.0,0.3158726115023948,40.4,217,0,1
1,296.9,308.1,0.3158726114993674,44.3,219,0,1
2,296.8,308.1,0.3158726114999133,43.7,222,0,1
0,296.8,308.0,0.3158726115047849,40.4,227,0,1
0,296.9,308.1,0.3158726115033777,33.7,229,0,1
0,296.8,308.0,0.3158726115002107,41.7,231,0,1
1,296.7,307.8,0.3158726115024478,36.3,233,0,1
0,296.7,307.8,0.315872611500678,39.4,236,0,1
0,296.7,307.8,0.3158726115074587,34.6,238,0,1
1,296.7,307.8,0.3158726114829635,60.5,0,0,1
0,296.7,307.8,0.3158726114936128,47.5,3,0,1
0,296.8,307.9,0.3158726114881956,56.5,5,0,1
0,296.9,308.0,0.3158726114877191,53.9,7,0,1
0,296.8,308.0,0.3158726115036778,38.3,9,0,1
0,296.9,308.0,0.3158726115029184,31.1,11,0,1
0,296.9,308.0,0.3158726115099138,29.3,13,0,1
0,296.9,308.0,0.3158726114887577,44.5,15,0,1
0,296.8,308.0,0.3158726114929007,54.4,17,0,1
2,296.8,308.0,0.3158726114856341,58.6,19,0,1
2,296.8,308.0,0.3158726114974443,51.0,24,0,1
0,296.8,308.0,0.3158726115009649,39.4,29,0,1
0,296.8,307.9,0.3158726114971075,48.8,31,0,1
0,296.7,307.8,0.3158726114974443,46.0,33,0,1
0,296.7,307.8,0.3158726114984262,39.2,35,0,1
0,296.7,307.8,0.3158726114921691,47.5,37,0,1
0,296.7,308.0,0.3158726115045972,32.2,39,0,1
0,296.8,308.0,0.3158726115082348,29.8,41,0,1
1,296.9,308.0,0.315872611494306,50.7,43,0,1
0,296.8,308.0,0.3158726115085716,29.7,46,0,1
0,296.8,307.9,0.3158726115093989,30.8,48,0,1
2,296.7,307.9,0.31587261150455,33.4,50,0,1
0,296.7,307.9,0.3158726115108891,27.9,55,0,1
1,296.9,308.0,0.3158726115002107,44.8,57,0,1
0,296.9,308.1,0.3158726115108262,28.8,60,0,1
0,296.9,308.1,0.3158726114962087,45.3,62,0,1
1,296.9,308.1,0.3158726114965584,46.3,64,0,1
1,296.9,308.0,0.3158726115072585,33.3,67,0,1
0,296.8,307.9,0.3158726114951287,45.4,70,0,1
0,296.8,307.9,0.3158726115060021,35.4,72,0,1
0,296.8,307.8,0.3158726114914174,42.9,74,0,1
1,296.8,307.9,0.3158726115088647,31.8,76,0,1
2,296.9,307.9,0.3158726115029699,32.6,79,0,1
0,296.9,307.8,0.315872611505739,37.0,84,0,1
1,296.9,307.9,0.3158726115171583,18.9,86,0,1
0,296.8,307.7,0.3158726115038752,40.1,89,0,1
1,296.9,307.8,0.3158726115133045,24.6,91,0,1
1,297.0,307.8,0.31587261150455,34.1,94,0,1
1,297.0,307.9,0.3158726115146118,24.2,97,0,1
0,296.9,307.8,0.3158726114828522,52.1,100,0,1
0,296.9,307.8,0.3158726115041674,35.0,102,0,1
2,296.9,307.8,0.3158726115030727,37.8,104,0,1
1,296.9,307.8,0.3158726115028147,37.6,109,0,1
1,297.0,307.9,0.3158726114945331,47.4,112,0,1
1,297.0,307.9,0.3158726114952755,53.0,115,0,1
0,297.0,307.7,0.3158726115142644,22.8,118,0,1
0,296.9,307.7,0.3158726114954214,43.3,120,0,1
0,296.9,307.6,0.3158726114973773,45.7,122,0,1
0,296.9,307.7,0.3158726115031239,39.7,124,0,1
0,296.8,307.6,0.3158726115049707,37.6,126,0,1
0,296.8,307.6,0.31587261148829,44.4,128,0,1
0,296.8,307.6,0.3158726115011351,40.0,130,0,1
1,296.8,307.5,0.3158726114985541,45.9,132,0,1
1,296.8,307.5,0.3158726115013039,36.7,135,0,1
0,296.8,307.6,0.3158726114961382,48.3,138,0,1
0,296.8,307.6,0.3158726114909909,52.0,140,0,1
0,296.8,307.6,0.3158726114849077,48.7,142,0,1
0,296.8,307.6,0.3158726114934561,46.7,144,0,1
0,296.7,307.6,0.3158726115013039,37.4,146,0,1
0,296.7,307.6,0.3158726114988075,41.7,148,0,1
1,296.7,307.6,0.3158726115029699,34.7,150,0,1
1,296.6,307.5,0.3158726114993059,39.9,153,0,1
0,296.6,307.4,0.3158726114962791,42.8,156,0,1
0,296.6,307.3,0.3158726114988075,40.0,158,0,1
0,296.5,307.2,0.3158726114992442,38.2,160,0,1
0,296.5,307.3,0.3158726115004456,42.1,162,0,1
0,296.5,307.3,0.3158726115039243,37.2,164,0,1
0,296.5,307.3,0.31587261150455,34.5,166,0,1
0,296.6,307.4,0.3158726115068504,35.0,168,0,1
1,296.6,307.4,0.3158726115028147,42.3,170,0,1
0,296.6,307.4,0.3158726115015823,38.6,173,0,1
0,296.6,307.4,0.3158726115062183,28.0,175,0,1
2,296.6,307.4,0.315872611487815,50.2,177,0,1
1,296.7,307.4,0.3158726115022349,32.5,182,0,1
0,296.6,307.4,0.3158726114909909,45.1,185,0,1
0,296.6,307.4,0.3158726114982332,47.8,187,0,1
2,296.6,307.4,0.315872611494077,41.5,189,0,1
1,296.5,307.4,0.3158726115038752,43.5,194,0,1
0,296.6,307.5,0.3158726115046913,37.9,197,0,1
0,296.6,307.5,0.3158726114964889,45.5,199,0,1
1,296.6,307.5,0.3158726115039243,35.0,201,0,1
0,296.6,307.5,0.3158726114994899,42.7,204,0,1
0,296.5,307.5,0.3158726115039243,35.1,206,0,1
0,296.3,307.3,0.3158726114964889,41.5,208,0,1
1,296.4,307.4,0.3158726114948327,50.0,210,0,1
0,296.4,307.4,0.3158726115244464,5.6,213,1,3
0,296.3,307.4,0.3158726114982332,47.1,215,0,1
2,296.4,307.4,0.3158726115048781,35.5,0,0,1
0,296.3,307.3,0.3158726115039731,31.4,5,0,1
1,296.2,307.2,0.3158726114927398,48.6,7,0,1
1,296.3,307.3,0.3158726114909909,49.5,10,0,1
0,296.3,307.3,0.3158726114968345,49.0,13,0,1
1,296.3,307.3,0.3158726115002697,41.6,15,0,1
0,296.1,307.2,0.3158726115061752,30.8,18,0,1
0,296.1,307.1,0.3158726115149699,22.7,20,0,1
1,296.1,307.1,0.3158726114894004,53.3,22,0,1
1,296.2,307.0,0.3158726115013039,37.6,25,0,1
2,296.2,307.0,0.3158726115027106,40.6,28,0,1
2,296.1,306.9,0.3158726115026583,32.6,33,0,1
1,296.1,306.9,0.3158726115160707,23.3,38,0,1
2,296.1,306.8,0.3158726115074189,31.0,41,0,1
0,296.0,306.7,0.3158726114948327,44.2,46,0,1
1,296.0,306.7,0.315872611517727,22.3,48,0,1
0,295.9,306.6,0.3158726114946833,50.2,51,0,1
0,295.9,306.6,0.3158726115086823,26.7,53,0,1
2,295.9,306.5,0.3158726115052457,33.2,55,0,1
1,295.8,306.5,0.3158726115011915,37.7,60,0,1
0,295.8,306.5,0.3158726114901181,49.2,63,0,1
0,295.8,306.4,0.3158726114870394,56.2,65,0,1
0,295.8,306.4,0.3158726114883841,53.2,67,0,1
1,295.8,306.4,0.3158726114880059,51.7,69,0,1
0,295.9,306.4,0.3158726115148371,21.7,72,0,1
0,295.9,306.4,0.3158726115043597,28.5,74,0,1
1,295.8,306.3,0.3158726114968345,45.5,76,0,1
0,295.7,306.3,0.3158726115153368,22.4,79,0,1
1,295.6,306.2,0.3158726115047849,33.6,81,0,1
1,295.7,306.3,0.3158726115089371,34.9,84,0,1
0,295.8,306.3,0.3158726114881956,54.6,87,0,1
1,295.8,306.3,0.3158726114767914,76.2,89,1,3
0,295.7,306.2,0.3158726114981685,46.2,92,0,1
1,295.7,306.2,0.315872611510763,25.9,94,0,1
0,295.7,306.3,0.3158726114997932,34.3,97,0,1
0,295.8,306.4,0.3158726114899404,48.0,99,0,1
0,295.7,306.2,0.3158726114933775,52.0,101,0,1
0,295.7,306.2,0.3158726114977763,40.6,103,0,1
2,295.7,306.2,0.3158726115194119,16.5,105,0,1
1,295.6,306.1,0.3158726115076564,28.1,110,0,1
0,295.6,306.1,0.3158726114927398,46.2,113,0,1
0,295.6,306.0,0.3158726114911623,52.4,115,0,1
0,295.7,306.1,0.3158726114942299,47.9,117,0,1
0,295.7,306.1,0.3158726114887577,54.4,119,0,1
1,295.7,306.2,0.3158726114953485,42.5,121,0,1
0,295.6,306.2,0.3158726114955664,48.6,124,0,1
1,295.6,306.2,0.3158726114962087,51.6,126,0,1
0,295.5,306.1,0.3158726115042639,35.1,129,0,1
0,295.6,306.2,0.3158726115060455,31.2,131,0,1
0,295.6,306.2,0.3158726114969714,49.9,133,0,1
2,295.6,306.2,0.3158726114874296,55.3,135,0,1
0,295.6,306.2,0.3158726115040706,35.1,140,0,1
2,295.6,306.1,0.3158726114794595,62.3,142,0,1
0,295.6,306.1,0.3158726114922514,48.7,147,0,1
0,295.7,306.2,0.3158726115206733,14.6,149,1,3
2,295.7,306.2,0.3158726114977763,49.8,151,0,1
0,295.6,306.1,0.3158726114988075,41.2,156,0,1
1,295.6,306.1,0.3158726114980385,49.2,158,0,1
1,295.6,306.1,0.315872611508348,29.0,161,0,1
1,295.5,306.1,0.3158726115131491,24.3,164,0,1
0,295.5,306.0,0.315872611497644,39.2,167,0,1
0,295.5,306.0,0.3158726115029184,35.9,169,0,1
1,295.6,306.1,0.3158726114997932,42.7,171,0,1
0,295.6,306.0,0.3158726115040706,40.4,174,0,1
0,295.5,306.0,0.3158726115064317,29.5,176,0,1
1,295.4,305.9,0.3158726115014157,40.6,178,0,1
1,295.4,305.8,0.3158726115018568,38.2,181,0,1
1,295.3,305.8,0.3158726115050169,36.2,184,0,1
0,295.3,305.7,0.3158726114988704,51.0,187,0,1
1,295.3,305.7,0.3158726114987444,38.5,189,0,1
0,295.4,305.8,0.3158726114941536,50.7,192,0,1
1,295.5,305.9,0.3158726115014157,44.1,194,0,1
2,295.5,305.9,0.3158726115052002,37.2,197,0,1
1,295.5,305.9,0.3158726114920038,52.4,202,0,1
1,295.5,306.0,0.3158726114953485,45.3,205,0,1
0,295.5,306.0,0.3158726115125609,27.6,208,0,1
2,295.6,306.1,0.3158726115065163,30.9,210,0,1
0,295.6,306.1,0.3158726114913327,55.6,215,1,2
2,295.6,306.0,0.3158726114932986,52.4,0,0,1
0,295.6,306.0,0.3158726115160314,21.9,5,0,1
0,295.6,306.0,0.3158726114950551,51.1,7,0,1
1,295.5,305.9,0.3158726114974443,47.3,9,0,1
0,295.5,305.9,0.3158726115027106,36.2,12,0,1
0,295.6,306.0,0.3158726114905579,50.0,14,0,1
0,295.5,306.0,0.3158726115053817,37.2,16,0,1
1,295.5,306.0,0.3158726114871374,50.8,18,0,1
1,295.5,306.0,0.3158726115072585,36.6,21,0,1
1,295.6,306.1,0.3158726114949811,46.2,24,0,1
0,295.6,306.2,0.3158726114803082,61.8,27,0,1
0,295.6,306.2,0.3158726115131752,25.8,29,0,1
0,295.5,306.1,0.3158726114996724,40.7,31,0,1
0,295.6,306.2,0.3158726114967659,48.9,33,0,1
0,295.6,306.2,0.3158726115076171,28.2,35,0,1
1,295.7,306.3,0.3158726114980385,44.3,37,0,1
1,295.6,306.2,0.3158726114989957,45.0,40,0,1
1,295.7,306.3,0.31587261150988,28.5,43,0,1
1,295.7,306.3,0.3158726114891267,50.4,46,0,1
0,295.6,306.2,0.3158726114830745,54.8,49,0,1
0,295.6,306.2,0.3158726114957106,44.5,51,0,1
1,295.6,306.3,0.3158726114955664,45.5,53,0,1
0,295.6,306.3,0.3158726115070557,32.7,56,0,1
0,295.6,306.2,0.3158726114954214,42.5,58,0,1
2,295.6,306.3,0.3158726115009078,35.8,60,0,1
0,295.5,306.2,0.3158726114971075,48.9,65,0,1
0,295.5,306.1,0.3158726115076171,32.8,67,0,1
2,295.6,306.2,0.3158726114946833,42.5,69,0,1
0,295.6,306.3,0.3158726115152517,20.9,74,0,1
2,295.6,306.2,0.3158726115068916,32.2,76,0,1
1,295.7,306.4,0.3158726114925779,40.1,81,0,1
0,295.8,306.4,0.3158726114935345,47.6,84,0,1
0,295.8,306.5,0.315872611500678,35.2,86,0,1
